input,candidate,reference
The crime had caused nationwide horror.,Das Verbrechen hatte über den schrecklichen Horrorauswurf verursacht.,Die Tat hatte landesweit Entsetzen ausgelöst.
"With the euro crisis, Project Europe is officially dead.",Das Projekt Europa ist offiziell offiziell tot.,Mit der Eurokrise ist das Projekt Europa offiziell gestorben.
Perhaps the big difference between an adult author writing for an adult and an adult author writing for a child is the necessity for some sense of hope.,Vielleicht der große Unterschied zwischen einem Erwachsenen-Autor für einen Erwachsenen und einem Erwachsenen-Autor schreibt für ein Kind ein gewisser Hoffnungsvermögen.,"Der vielleicht größte Unterschied zwischen einem erwachsenen Autor, der für Erwachsene schreibt, und einem Autor, der für Kinder schreibt, liegt in der Notwendigkeit, Hoffnung zu vermitteln."
There are now 201 cardinals.,Es gibt jetzt 201 Kardinals.,Derzeit gibt es 201 Kardinäle.
"Pamela Anderson chops off those iconic blonde locks, debuts dramatic new pixie cut.","Pamela Anderson Anderson sind die Blöcke, die Schlepptüren, die neue päpstliche neue Söldner.",Pamela Anderson trennt sich von ihren legendären blonden Locken und tritt erstmals mit neuem Bubikopf auf.
"The darker the meat, the higher the pH value.","Je dunkler Fleisch, desto höher der pH-Wert.","Je dunkler das Fleisch, desto höher der ph-Wert."
It's a mystery I have yet to solve.,"Es ist ein Geheimnis, dass ich noch nicht lösen kann.","Es ist ein Rätsel, das ich noch nicht lösen konnte."
"It is perfect, but it lies.","Es ist perfekt, aber sie liegt.","Es ist perfekt, aber es lügt."
Ruby was taken to the vets for a check-up and was found to be fine other than exhaustion and dehydration.,Ruby wurde auf die Tierärzte zur Überprüfung geschoben und wurde als Erschöpfung und Austausch als Ersatz gefunden.,"Ruby wurde zum Tierarzt zur Untersuchung gebracht, der aber außer Erschöpfung und Dehydrierung nichts feststellte."
Nothing is more quintessentially Halloween than haunted houses.,Nichts ist mehr Halloween Halloween Halloween als verhärtete Häuser.,"Nichts gehört mehr zu Halloween als Häuser, in denen es spukt."
Of course he has already met with scepticism.,Natürlich hat er sich mit Skepsis getroffen.,Natürlich wurde ihm aber auch schon Skepsis entgegengebracht.
The announcement by the Organization for the Prohibition of Chemical Weapons came one day ahead of the Nov.,Die Ankündigung der Organisation für das Verbot der Chemiewaffenwaffenbank vor dem Nov.,Die Ankündigung der Organisation für das Verbot chemischer Waffen (OPCW) kam einen Tag vor dem Termin am
"At the time, a speaker for the court said that it could not be proven that the men had actually been involved in the bloody feud.","Damals sagte ein Redner für das Gericht, dass es nicht bewiesen werden konnte, dass die Männer tatsächlich in den blutigen Zähnen involviert waren.","Ein Gerichtssprecher sagte damals, es habe nicht bewiesen werden können, dass die Männer an der blutigen Fehde tatsächlich beteiligt gewesen seien."
"They themselves enjoy the fragrant, hot brew in a variet of formats.","Sie genießen die Duftlichkeit, heiße Schmuck in einer Varietät.",Genießt das duftende heiße Gebräu in den verschiedensten Variationen selbst.
The charges filed by the US justice department include espionage and theft of government property.,Die von der US-amerikanischen Justiz eingereichten Anklagepunkte sind Spionage und Diebstahl der staatlichen Eigentumsverhältnisse.,Die vom US-Justizministerium erhobene Anklage umfasst Spionage und Diebstahl von Staatseigentum.
Executives also reassured analysts and media on Thursday the program was progressing according to schedule.,Auch Vertreter von Personalanalysten und Medien am Donnerstag wurden nach Planungszeiten vorgenommen.,"Die Unternehmensführung versicherte am Donnerstag gegenüber Analysten und Medien außerdem, das Programm liege im Terminplan."
GM recalls some new pickup trucks in U.S. to fix seatbacks,Gedanken an neue Pickup-LKWs in U.S.,GM ruft neue Pickup-Trucks in den USA zur Reparatur der Sitzlehne zurück
"The second of five test planes is expected to take flight in the coming weeks, with the remainder following shortly after, the company said.","Die zweite fünf Testflugzeuge wird in den nächsten Wochen mit dem Rest in den nächsten Wochen, mit dem Rest nach kurzem, dem Unternehmen, erwartet.","Das zweite von fünf Testflugzeugen werde voraussichtlich in den nächsten Wochen starten, die restlichen kurz danach, hieß es von Unternehmensseite."
It gives them the time to do some tests and figure it out and a period of time before they write'male' or 'female.',"Es gibt ihnen die Zeit, einige Tests zu machen und es auszudrücken und eine Zeit zu verlieren, bevor sie eine Männermänner oder ""weiblich"" schreiben.","Es verschafft ihnen die Zeit, verschiedene Tests zu machen und Dinge zu klären und gibt ihnen so Zeit, ehe sie „männlich“ oder „weiblich“ schreiben."
That will happen all through the flight program.,Das geschieht über das Programm.,Das geschieht während des gesamten Flugprogramms.
"Under the directorship of Hermann Schneider, the choir will be accompanied by the wind ensemble of the Frohsinn Tennenbronn Music Society, and by Noemi Lokodi on the organ.","Unter der Direktion von Hermann Schneider Schneider wird der Chor von dem Wind Ensemble des Frohsinnsinninnen Tennenbronnmusik, der Gesellschaft und Noemi Lokodi auf dem Organ organisiert.",Unter der Leitung von Hermann Schneider wird der Chor von der Bläsergruppe des Musikvereins Frohsinn Tennenbronn und Noemi Lokodi an der Orgel begleitet.
"When Santiago sits arched over on the chair, tired of life, this is a genuine emotion for Janson.","Als Santiago auf dem Stuhl sitzt, über den Stuhl, müde Leben, ist dies eine echte Emotion für Janson.","Wenn Santiago müde vom Leben gebeugt auf dem Stuhl sitzt, ist das bei Janson echt."
Some commentators have interpreted its use of force as the attempt of an ailing movement to win concessions and financial spoils from the government.,"Einige Kommentatoren haben ihre Anwendung der Gewalt als den Versuch einer Bewegung, die Konzessionen und finanziellen Zugeständnisse von der Regierung zu gewinnen, interpretiert.","Einige Kommentatoren haben den Einsatz von Gewalt als den Versuch einer kränkelnden Bewegung interpretiert, Zugeständnisse und finanzielle Vergünstigungen von der Regierung zu erwirken."
"I am Edward Joseph Snowden, formerly employed through contracts or direct hire as a technical expert for the United States National Security Agency, and Defense Intelligence Agency.","Ich bin Joseph Joseph Snowden, früher durch Verträge oder direkte Vermittlung als technischer Experte für die US-amerikanische Sicherheitsagentur, und die Verteidigungsagentur, Intelligenzagentur und Verteidigungsagentur.","Ich heiße Edward Joseph Snowden und war früher vertraglich bzw. über eine Direktanstellung als technischer Experte bei der National Security Agency (NSA), der Central Intelligence Agency (CIA) und der Defense Intelligence Agency (DIA) der Vereinigten Staaten beschäftigt."
"In total, they managed to increase the general contingency reserves by around EUR 2.1 million, to a total of EUR 4.9 million.","Insgesamt konnten sie die allgemeinen Reserven um etwa 2,1 Mio. Euro auf insgesamt 4,9 Mio. Euro erhöhen.","Insgesamt konnte die allgemeine Rücklage um rund 2,1 Millionen Euro auf jetzt insgesamt 4,9 Millionen Euro gesteigert werden."
"""There is the risk that the compensation for Germans would be abolished at a later point in time,"" he said.","""Es besteht die Gefahr, dass die Entschädigung für Deutsche bei einem späteren Zeitpunkt abgeschafft wird"", sagte er.","""Es besteht die Gefahr, dass zu einem späteren Zeitpunkt die Kompensation für Deutsche gestrichen wird"", sagte er."
"From here there is a fascinating view of the world-famous skyline, which is particularly impressive in the evening light.","Von hier aus führt eine faszinierende Aussicht auf die weltbekannte Skyline, die besonders beeindruckend ist.","Hier bot sich bereits ein faszinierender Blick auf die weltbekannte Skyline, welche im Abendlicht einen besonderen Reiz ausmacht."
Or instead conduct research into the origin of the cosmos?,Oder stattdessen die Forschung in den Ursprung des Kosmos zu führen?,Oder lieber den Ursprung des Kosmos erforschen?
"First of all, US investment bank Goldman Sachs sent large quantities of incorrect purchase orders to the options markets due to technical problems.",Erstens: Die US-Investmentbank Goldman Sachs hat aufgrund technischer Probleme große Mengen falscher Kaufbestände auf die Märkte übertragen.,Zuerst hatte die US-Investmentbank Goldman Sachs wegen technischer Probleme massenhaft fehlerhafte Kaufaufträge an die Optionsmärkte geschickt.
Jumbo visits the home of Black Forest ham,Jumbo-Besuche die Heimat des Schwarzwaldes,Jumbo besucht den Schwarzwälder Schinken
"The government blames Renamo for triggering the clashes, accusing it of attacking soldiers.","Die Regierung verzichtet, die Zusammenstöße auszulösen, indem sie sie angegriffen hätte, Angriffe gegen Soldaten zu attackieren.","Die Regierung gibt Renamo die Schuld für die Zusammenstöße und beschuldigt die Organisation, Soldaten angegriffen zu haben."
"However, Director Fresacher seems to have little trust in the text.",Dennoch scheint Generaldirektoracher in diesem Text wenig Vertrauen zu haben.,Dabei scheint Regisseur Fresacher dem Text wenig zu vertrauen.
Traffic lights permanently red: observe waiting time,Traffic Lichter permanent rote Zeit: Sie warten auf die Wartezeiten.,Ampel auf Dauerrot: Auf Wartezeit achten
House fire in Helmbrechts: Rescue services retrieve charred body,Haus in der Helmbrechtschts: Zur Rescue-Abwurz widerstehen Body-Geschäfte,Wohnungsbrand in Helmbrechts: Rettungskräfte bergen verkohlte Leiche
"During the presentation, Wolf seemed impressed by the educational pilot project.",Während der Präsentation beeindruckte Wolf den Auftakt des Pilotprojekts.,Dabei zeigte sich Wolf beeindruckt über die Modellprojekte zur Ausbildung.
"Frontier said passengers who get soda or juice can keep the whole can, and it will give coffee refills for free.","Frontier sagte Passagiere, die den ganzen Saft aufhalten oder den ganzen Kaffee können, und sie werden Kaffee verleihen, um sie kostenlos zu verleihen.","Das Unternehmen erklärte, dass Passagiere, die Limonade oder Saft kauften, die ganze Dose behalten dürften und Kaffee gratis nachgefüllt werde."
The man reported that he was then himself taken to a safety area.,"Der Mann berichtete, dass er sich selbst auf einen Sicherheitsbereich aufgegriffen hat.","Danach sei er selbst in einen Sicherheitsbereich gebracht worden, berichtete der Mann."
The most recent incident is the latest in a series of both small and large breakdowns suffered by the stock exchange operator.,"Der letzte Vorfall ist die neueste Serie von kleinen und großen Aufschlägen, die der Börse zugrunde liegen.",Der jüngste Zwischenfall setzt eine ganze Serie von kleineren und größeren Pannen bei dem Börsenbetreiber fort.
This may include potential illegal spying activities.,Dies kann potenzielle Spionaktivitäten enthalten.,Dazu kommen mögliche illegale Ausspäh-Aktionen.
"The SNP government in Scotland is - remarkably-- the most successful anti-austerity political movement in Europe, having won a spectacular majority in 2011 on the basis of opposing the cuts proposed (and implemented) by Labour's chancellor Alistair Darling and the subsequent Tory-Lib Dem coalition.","Die SNP Regierung in Schottland - die erfolgreichste Anti-Spinnenpolitik in Europa - hat sich aufgrund der gegenwärtigen Kürzungen (wie von der Labour-istischen Alkoholistinistin und der Tory-institution-Demo) im Jahre 2011 eine spektakuläre Mehrheit gewonnen, die sich aufgrund der von der Labour-Partei und der Tory-Koalition der Demokraten verursachten Kürzungen (und durchgesetzt) einschlägt.","Die SNP-Regierung in Schottland ist – bemerkenswerterweise – die erfolgreichste politische Bewegung gegen die Sparpolitik in Europa und hat 2011 eine spektakuläre Mehrheit aufgrund der Ablehnung der vorgeschlagenen (und vorgenommenen) Kürzungen gewonnen, die der Labour-Finanzminister Alistair Darling und die nachfolgende Tory-Lib Dem-Koalition zu verantworten hatten."
